Area_Name,Major_Text,Crime_Count
Richmond upon Thames,Violence Against the Person,111
Richmond upon Thames,Violence Against the Person,120
Richmond upon Thames,Violence Against the Person,147
Richmond upon Thames,Violence Against the Person,112
Richmond upon Thames,Violence Against the Person,123
Richmond upon Thames,Violence Against the Person,116
Richmond upon Thames,Violence Against the Person,105
Richmond upon Thames,Violence Against the Person,101
Richmond upon Thames,Violence Against the Person,0
Richmond upon Thames,Violence Against the Person,0
Richmond upon Thames,Violence Against the Person,0
Richmond upon Thames,Violence Against the Person,0
Richmond upon Thames,Violence Against the Person,0
Richmond upon Thames,Violence Against the Person,0
Richmond upon Thames,Violence Against the Person,0
Richmond upon Thames,Violence Against the Person,0
Richmond upon Thames,Violence Against the Person,0
Richmond upon Thames,Violence Against the Person,0
Richmond upon Thames,Violence Against the Person,0
Richmond upon Thames,Violence Against the Person,0
Richmond upon Thames,Violence Against the Person,0
Richmond upon Thames,Violence Against the Person,1
Richmond upon Thames,Violence Against the Person,2
Richmond upon Thames,Violence Against the Person,1
Richmond upon Thames,Violence Against the Person,3
Richmond upon Thames,Violence Against the Person,2
Richmond upon Thames,Violence Against the Person,5
Richmond upon Thames,Violence Against the Person,4
Richmond upon Thames,Violence Against the Person,5
Richmond upon Thames,Violence Against the Person,3
Richmond upon Thames,Violence Against the Person,2
Richmond upon Thames,Violence Against the Person,3
Richmond upon Thames,Violence Against the Person,2
Richmond upon Thames,Violence Against the Person,2
Richmond upon Thames,Violence Against the Person,10
Richmond upon Thames,Violence Against the Person,10
Richmond upon Thames,Violence Against the Person,8
Richmond upon Thames,Violence Against the Person,5
Richmond upon Thames,Violence Against the Person,6
Richmond upon Thames,Violence Against the Person,14
Richmond upon Thames,Violence Against the Person,9
Richmond upon Thames,Violence Against the Person,11
Richmond upon Thames,Violence Against the Person,9
Richmond upon Thames,Violence Against the Person,3
Richmond upon Thames,Violence Against the Person,13
Richmond upon Thames,Violence Against the Person,6
Richmond upon Thames,Violence Against the Person,9
Richmond upon Thames,Violence Against the Person,24
Richmond upon Thames,Violence Against the Person,24
Richmond upon Thames,Violence Against the Person,17
Richmond upon Thames,Violence Against the Person,23
Richmond upon Thames,Violence Against the Person,28
Richmond upon Thames,Violence Against the Person,17
Richmond upon Thames,Violence Against the Person,23
Richmond upon Thames,Violence Against the Person,20
Richmond upon Thames,Violence Against the Person,16
Richmond upon Thames,Violence Against the Person,31
Richmond upon Thames,Violence Against the Person,19
Richmond upon Thames,Violence Against the Person,23
Richmond upon Thames,Violence Against the Person,28
Southwark,Burglary,142
Southwark,Burglary,104
Southwark,Burglary,110
Southwark,Burglary,99
Southwark,Burglary,111
Southwark,Burglary,144
Southwark,Burglary,142
Southwark,Burglary,102
Southwark,Burglary,128
Southwark,Burglary,136
Southwark,Burglary,117
Southwark,Burglary,117
Southwark,Burglary,123
Southwark,Burglary,113
Southwark,Burglary,112
Southwark,Burglary,124
Southwark,Burglary,116
Southwark,Burglary,143
Southwark,Burglary,96
Southwark,Burglary,106
Southwark,Burglary,101
Southwark,Burglary,124
Southwark,Burglary,146
Southwark,Burglary,154
Southwark,Burglary,137
Southwark,Burglary,144
Southwark,Criminal Damage,49
Southwark,Criminal Damage,57
Southwark,Criminal Damage,50
Southwark,Criminal Damage,35
Southwark,Criminal Damage,57
Southwark,Criminal Damage,45
Southwark,Criminal Damage,61
Southwark,Criminal Damage,48
Southwark,Criminal Damage,73
Southwark,Criminal Damage,44
Southwark,Criminal Damage,53
Southwark,Criminal Damage,46
Southwark,Criminal Damage,55
Southwark,Criminal Damage,81
Southwark,Criminal Damage,60
Southwark,Criminal Damage,54
Southwark,Criminal Damage,78
Southwark,Criminal Damage,81
Southwark,Criminal Damage,142
Southwark,Criminal Damage,83
Southwark,Criminal Damage,72
Southwark,Criminal Damage,76
Southwark,Criminal Damage,84
Southwark,Criminal Damage,78
Southwark,Criminal Damage,60
Southwark,Criminal Damage,77
Southwark,Criminal Damage,35
Southwark,Criminal Damage,37
Southwark,Criminal Damage,37
Southwark,Criminal Damage,20
Southwark,Criminal Damage,39
Southwark,Criminal Damage,32
Southwark,Criminal Damage,29
Southwark,Criminal Damage,31
Southwark,Criminal Damage,23
Southwark,Criminal Damage,17
Southwark,Criminal Damage,32
Southwark,Criminal Damage,17
Southwark,Criminal Damage,32
Southwark,Criminal Damage,10
Southwark,Criminal Damage,43
Southwark,Criminal Damage,7
Southwark,Criminal Damage,52
Southwark,Criminal Damage,8
Southwark,Criminal Damage,37
Southwark,Criminal Damage,6
Southwark,Criminal Damage,38
Southwark,Criminal Damage,4
Southwark,Criminal Damage,62
Southwark,Criminal Damage,10
Southwark,Criminal Damage,52
Southwark,Criminal Damage,3
Southwark,Criminal Damage,52
Southwark,Criminal Damage,1
Southwark,Criminal Damage,56
Southwark,Criminal Damage,14
Southwark,Criminal Damage,71
Southwark,Criminal Damage,15
Southwark,Criminal Damage,65
Southwark,Criminal Damage,10
Southwark,Criminal Damage,49
Southwark,Criminal Damage,7
Southwark,Criminal Damage,46
Southwark,Criminal Damage,7
Southwark,Criminal Damage,45
Southwark,Drugs,11
Southwark,Drugs,7
Southwark,Drugs,15
Southwark,Drugs,9
Southwark,Drugs,7
Southwark,Drugs,9
Southwark,Drugs,13
Southwark,Drugs,13
Southwark,Drugs,10
Southwark,Drugs,12
Southwark,Drugs,11
Southwark,Drugs,12
Southwark,Drugs,12
Southwark,Drugs,0
Southwark,Drugs,0
Southwark,Drugs,2
Southwark,Drugs,2
Southwark,Drugs,2
Southwark,Drugs,1
Southwark,Drugs,1
Southwark,Drugs,4
Southwark,Drugs,1
Southwark,Drugs,0
Southwark,Drugs,0
Southwark,Drugs,1
Southwark,Drugs,1
Southwark,Drugs,140
Southwark,Drugs,170
Southwark,Drugs,143
Southwark,Drugs,164
Southwark,Drugs,127
Southwark,Drugs,154
Southwark,Drugs,113
Southwark,Drugs,145
Southwark,Drugs,147
Southwark,Drugs,118
Southwark,Drugs,140
Southwark,Drugs,156
Southwark,Drugs,152
Southwark,Fraud and Forgery,0
Southwark,Fraud and Forgery,0
Southwark,Fraud and Forgery,0
Southwark,Fraud and Forgery,0
Southwark,Fraud and Forgery,0
Southwark,Fraud and Forgery,0
Southwark,Fraud and Forgery,0
Southwark,Fraud and Forgery,0
Southwark,Fraud and Forgery,0
Southwark,Fraud and Forgery,0
Southwark,Fraud and Forgery,0
Southwark,Fraud and Forgery,0
Southwark,Fraud and Forgery,0
Southwark,Fraud and Forgery,2
Southwark,Fraud and Forgery,11
Southwark,Fraud and Forgery,5
Southwark,Fraud and Forgery,1
Southwark,Fraud and Forgery,4
Southwark,Fraud and Forgery,3
Southwark,Fraud and Forgery,2
Southwark,Fraud and Forgery,2
Southwark,Fraud and Forgery,2
Southwark,Fraud and Forgery,2
Southwark,Fraud and Forgery,4
Southwark,Fraud and Forgery,2
Southwark,Fraud and Forgery,5
Southwark,Other Notifiable,3
Southwark,Other Notifiable,5
Southwark,Other Notifiable,1
Southwark,Other Notifiable,3
Southwark,Other Notifiable,2
Southwark,Other Notifiable,2
Southwark,Other Notifiable,0
Southwark,Other Notifiable,2
Southwark,Other Notifiable,0
Southwark,Other Notifiable,0
Southwark,Other Notifiable,2
Southwark,Other Notifiable,4
Southwark,Other Notifiable,2
Southwark,Other Notifiable,30
Southwark,Other Notifiable,46
Southwark,Other Notifiable,33
Southwark,Other Notifiable,46
Southwark,Other Notifiable,38
Southwark,Other Notifiable,53
Southwark,Other Notifiable,42
Southwark,Other Notifiable,53
Southwark,Other Notifiable,49
Southwark,Other Notifiable,36
Southwark,Other Notifiable,36
Southwark,Other Notifiable,41
Southwark,Other Notifiable,42
Southwark,Robbery,15
Southwark,Robbery,2
Southwark,Robbery,9
Southwark,Robbery,6
Southwark,Robbery,4
Southwark,Robbery,4
Southwark,Robbery,3
Southwark,Robbery,4
Southwark,Robbery,3
Southwark,Robbery,9
Southwark,Robbery,2
Southwark,Robbery,5
Southwark,Robbery,7
Southwark,Robbery,100
Southwark,Robbery,99
Southwark,Robbery,106
Southwark,Robbery,86
Southwark,Robbery,85
Southwark,Robbery,82
Southwark,Robbery,110
Southwark,Robbery,121
Southwark,Robbery,103
Southwark,Robbery,106
Southwark,Robbery,117
Southwark,Robbery,129
Southwark,Robbery,127
Southwark,Sexual Offences,37
Southwark,Sexual Offences,23
Southwark,Sexual Offences,29
Southwark,Sexual Offences,39
Southwark,Sexual Offences,37
Southwark,Sexual Offences,41
Southwark,Sexual Offences,40
Southwark,Sexual Offences,51
Southwark,Sexual Offences,30
Southwark,Sexual Offences,36
Southwark,Sexual Offences,57
Southwark,Sexual Offences,35
Southwark,Sexual Offences,33
Southwark,Sexual Offences,19
Southwark,Sexual Offences,20
Southwark,Sexual Offences,25
Southwark,Sexual Offences,30
Southwark,Sexual Offences,23
Southwark,Sexual Offences,22
Southwark,Sexual Offences,30
Southwark,Sexual Offences,35
Southwark,Sexual Offences,21
Southwark,Sexual Offences,14
Southwark,Sexual Offences,23
Southwark,Sexual Offences,23
Southwark,Sexual Offences,32
Southwark,Theft and Handling,10
Southwark,Theft and Handling,5
Southwark,Theft and Handling,6
Southwark,Theft and Handling,4
Southwark,Theft and Handling,2
Southwark,Theft and Handling,5
Southwark,Theft and Handling,6
Southwark,Theft and Handling,6
Southwark,Theft and Handling,2
Southwark,Theft and Handling,4
Southwark,Theft and Handling,6
Southwark,Theft and Handling,10
Southwark,Theft and Handling,5
Southwark,Theft and Handling,59
Southwark,Theft and Handling,55
Southwark,Theft and Handling,38
Southwark,Theft and Handling,62
Southwark,Theft and Handling,32
Southwark,Theft and Handling,92
Southwark,Theft and Handling,41
Southwark,Theft and Handling,49
Southwark,Theft and Handling,32
Southwark,Theft and Handling,37
Southwark,Theft and Handling,28
Southwark,Theft and Handling,26
Southwark,Theft and Handling,34
Southwark,Theft and Handling,398
Southwark,Theft and Handling,418
Southwark,Theft and Handling,364
Southwark,Theft and Handling,348
Southwark,Theft and Handling,371
Southwark,Theft and Handling,382
Southwark,Theft and Handling,421
Southwark,Theft and Handling,439
Southwark,Theft and Handling,448
Southwark,Theft and Handling,427
Southwark,Theft and Handling,476
Southwark,Theft and Handling,362
Southwark,Theft and Handling,367
Southwark,Theft and Handling,0
Southwark,Theft and Handling,0
Southwark,Theft and Handling,146
Southwark,Theft and Handling,0
Southwark,Theft and Handling,0
Southwark,Theft and Handling,109
Southwark,Theft and Handling,0
Southwark,Theft and Handling,0
Southwark,Theft and Handling,166
Southwark,Theft and Handling,0
Southwark,Theft and Handling,0
Southwark,Theft and Handling,196
Southwark,Theft and Handling,0
Southwark,Theft and Handling,0
Southwark,Theft and Handling,149
Southwark,Theft and Handling,0
Southwark,Theft and Handling,0
Southwark,Theft and Handling,191
Southwark,Theft and Handling,0
Southwark,Theft and Handling,0
Southwark,Theft and Handling,100
Southwark,Theft and Handling,0
Southwark,Theft and Handling,0
Southwark,Theft and Handling,132
Southwark,Theft and Handling,0
Southwark,Theft and Handling,0
Southwark,Theft and Handling,116
Southwark,Theft and Handling,0
Southwark,Theft and Handling,0
Southwark,Theft and Handling,133
Southwark,Theft and Handling,0
Southwark,Theft and Handling,0
Southwark,Theft and Handling,137
Southwark,Theft and Handling,0
Southwark,Theft and Handling,0
Southwark,Theft and Handling,162
Southwark,Theft and Handling,0
Southwark,Theft and Handling,0
Southwark,Theft and Handling,220
Southwark,Theft and Handling,73
Southwark,Theft and Handling,60
Southwark,Theft and Handling,66
Southwark,Theft and Handling,82
Southwark,Theft and Handling,101
Southwark,Theft and Handling,110
Southwark,Theft and Handling,91
Southwark,Theft and Handling,85
Southwark,Theft and Handling,87
Southwark,Theft and Handling,136
Southwark,Theft and Handling,109
Southwark,Theft and Handling,86
Southwark,Theft and Handling,79
Southwark,Theft and Handling,56
Southwark,Theft and Handling,53
Southwark,Theft and Handling,51
Southwark,Theft and Handling,82
Southwark,Theft and Handling,96
Southwark,Theft and Handling,124
Southwark,Theft and Handling,98
Southwark,Theft and Handling,117
Southwark,Theft and Handling,127
Southwark,Theft and Handling,155
Southwark,Theft and Handling,146
Southwark,Theft and Handling,129
Southwark,Theft and Handling,72
Southwark,Theft and Handling,149
Southwark,Theft and Handling,130
Southwark,Theft and Handling,141
Southwark,Theft and Handling,155
Southwark,Theft and Handling,180
Southwark,Theft and Handling,235
Southwark,Theft and Handling,169
Southwark,Theft and Handling,139
Southwark,Theft and Handling,147
Southwark,Theft and Handling,185
Southwark,Theft and Handling,111
Southwark,Theft and Handling,139
Southwark,Theft and Handling,157
Southwark,Theft and Handling,119
Southwark,Theft and Handling,126
Southwark,Theft and Handling,115
Southwark,Theft and Handling,112
Southwark,Theft and Handling,134
Southwark,Theft and Handling,128
Southwark,Theft and Handling,143
Southwark,Theft and Handling,124
Southwark,Theft and Handling,142
Southwark,Theft and Handling,135
Southwark,Theft and Handling,124
Southwark,Theft and Handling,110
Southwark,Theft and Handling,113
Southwark,Violence Against the Person,176
Southwark,Violence Against the Person,145
Southwark,Violence Against the Person,169
Southwark,Violence Against the Person,170
Southwark,Violence Against the Person,177
Southwark,Violence Against the Person,229
Southwark,Violence Against the Person,209
Southwark,Violence Against the Person,210
Southwark,Violence Against the Person,172
Southwark,Violence Against the Person,160
Southwark,Violence Against the Person,155
Southwark,Violence Against the Person,166
Southwark,Violence Against the Person,154
Southwark,Violence Against the Person,236
Southwark,Violence Against the Person,239
Southwark,Violence Against the Person,204
Southwark,Violence Against the Person,213
Southwark,Violence Against the Person,214
Southwark,Violence Against the Person,228
Southwark,Violence Against the Person,224
Southwark,Violence Against the Person,205
Southwark,Violence Against the Person,239
Southwark,Violence Against the Person,212
Southwark,Violence Against the Person,214
Southwark,Violence Against the Person,190
Southwark,Violence Against the Person,224
Southwark,Violence Against the Person,229
Southwark,Violence Against the Person,256
Southwark,Violence Against the Person,247
Southwark,Violence Against the Person,209
Southwark,Violence Against the Person,227
Southwark,Violence Against the Person,247
Southwark,Violence Against the Person,257
Southwark,Violence Against the Person,268
Southwark,Violence Against the Person,261
Southwark,Violence Against the Person,269
Southwark,Violence Against the Person,269
Southwark,Violence Against the Person,255
Southwark,Violence Against the Person,230
Southwark,Violence Against the Person,0
Southwark,Violence Against the Person,0
Southwark,Violence Against the Person,0
Southwark,Violence Against the Person,0
Southwark,Violence Against the Person,1
Southwark,Violence Against the Person,0
Southwark,Violence Against the Person,0
Southwark,Violence Against the Person,0
Southwark,Violence Against the Person,2
Southwark,Violence Against the Person,0
Southwark,Violence Against the Person,0
Southwark,Violence Against the Person,2
Southwark,Violence Against the Person,1
Southwark,Violence Against the Person,19
Southwark,Violence Against the Person,13
Southwark,Violence Against the Person,16
Southwark,Violence Against the Person,21
Southwark,Violence Against the Person,24
Southwark,Violence Against the Person,19
Southwark,Violence Against the Person,24
Southwark,Violence Against the Person,31
Southwark,Violence Against the Person,27
Southwark,Violence Against the Person,36
Southwark,Violence Against the Person,20
Southwark,Violence Against the Person,20
Southwark,Violence Against the Person,26
Southwark,Violence Against the Person,47
Southwark,Violence Against the Person,31
Southwark,Violence Against the Person,39
Southwark,Violence Against the Person,43
Southwark,Violence Against the Person,37
Southwark,Violence Against the Person,45
Southwark,Violence Against the Person,43
Southwark,Violence Against the Person,47
Southwark,Violence Against the Person,43
Southwark,Violence Against the Person,38
Southwark,Violence Against the Person,40
Southwark,Violence Against the Person,29
Southwark,Violence Against the Person,26
Southwark,Violence Against the Person,93
Southwark,Violence Against the Person,101
Southwark,Violence Against the Person,73
Southwark,Violence Against the Person,86
Southwark,Violence Against the Person,81
Southwark,Violence Against the Person,88
Southwark,Violence Against the Person,96
Southwark,Violence Against the Person,106
Southwark,Violence Against the Person,83
Southwark,Violence Against the Person,91
